Cidade,sample_day,SO2,NO2,O3,CO,PM10,PM2.5,AQI_SO2,AQI_NO2,AQI_O3,AQI_CO,AQI_PM25,AQI_PM10,AQI,AQI_Qualidade
Rio Branco do Sul,2024-01-25,40.37083333333334,52.21,0,0.038125,17.261006944444446,2.434826388888889,56,49,0,0,14,16,56,Moderada
Rio Branco do Sul,2024-01-26,61.9675,61.045,0,0.025833333333333333,34.801631944444445,4.4265625,84,59,0,0,25,32,84,Moderada
Rio Branco do Sul,2024-01-27,66.27083333333333,65.115,0,0.013958333333333333,7.442948232323232,1.2581281565656566,89,63,0,0,7,7,89,Moderada
Rio Branco do Sul,2024-01-28,64.39583333333333,63.645,0,0.05364583333333334,7.781319444444445,1.1485069444444445,87,61,0,1,6,7,87,Moderada
Rio Branco do Sul,2024-01-29,115.31916666666666,82.93583333333333,0.017187499999999998,0.188125,23.24597222222222,2.7177777777777776,119,82,0,2,15,22,119,Ruim para grupos sensíveis
Rio Branco do Sul,2024-01-30,134.9225,90.9425,0.10791666666666666,0.16145833333333334,57.92236426767677,6.24855744949495,127,90,0,2,35,52,127,Ruim para grupos sensíveis
Rio Branco do Sul,2024-01-31,97.75,65.7911111111111,0.311162538307693,0.13583333333333333,39.941251124749904,4.360514138936676,111,64,0,2,24,37,111,Ruim para grupos sensíveis
Rio Branco do Sul,2024-02-01,79.055,74.37333333333333,0.02245673022688495,0.11642361111111112,33.60284722222222,3.7096180555555556,102,73,0,1,21,31,102,Ruim para grupos sensíveis
Rio Branco do Sul,2024-02-02,53.46333333333333,55.016666666666666,0,0.042812499999999996,25.76701388888889,2.9251388888888887,73,52,0,0,16,24,73,Moderada
Rio Branco do Sul,2024-02-03,61.76083333333333,59.64333333333333,0,0.11260416666666666,11.895347222222222,1.6351041666666666,83,57,0,1,9,11,83,Moderada
Rio Branco do Sul,2024-02-04,53.63727272727272,54.02090909090909,0.3738993605503642,0.1554905051726046,23.286153754426877,2.5729239664324983,73,51,0,2,14,22,73,Moderada
Rio Branco do Sul,2024-02-05,145.0875,100.24875,2.9491193181818183,0.1824905303030303,29.792992933853053,4.493478573008751,132,100,3,2,25,28,132,Ruim para grupos sensíveis
Rio Branco do Sul,2024-02-06,131.56545454545454,96.35181818181819,2.246003787878788,0.1577215909090909,33.51623926767677,4.121339646464646,126,96,2,2,23,31,126,Ruim para grupos sensíveis
Rio Branco do Sul,2024-02-07,123.42333333333333,88.50333333333333,1.7079166666666667,0.15577967171717172,39.92267361111111,4.442021254208754,122,88,2,2,25,37,122,Ruim para grupos sensíveis
Rio Branco do Sul,2024-02-08,146.17444444444445,97.87333333333333,0.5975,0.15963383838383838,26.813703703703702,3.4065162037037036,133,98,1,2,19,25,133,Ruim para grupos sensíveis
Rio Branco do Sul,2024-02-09,105.32333333333334,65.92583333333333,0,0.13614583333333333,23.526960227272728,3.155296085858586,114,64,0,2,18,22,114,Ruim para grupos sensíveis
Rio Branco do Sul,2024-02-10,73.255,57.84833333333333,0.11531250000000001,0.0396875,12.099652777777777,2.021736111111111,98,55,0,0,11,11,98,Moderada
Rio Branco do Sul,2024-02-11,95.56833333333333,68.06666666666666,1.3887754256612952,0.08677331436416975,12.204685723320647,1.8362402125743926,110,66,1,1,10,11,110,Ruim para grupos sensíveis
Rio Branco do Sul,2024-02-12,103.63333333333333,75.78333333333333,0.20330194081281036,0.16458333333333333,15.553368055555556,2.3022916666666666,113,74,0,2,13,14,113,Ruim para grupos sensíveis
Rio Branco do Sul,2024-02-13,96.51833333333333,75.465,0.015000000000000001,0.17572916666666666,19.24653724747475,3.044289772727273,110,74,0,2,17,18,110,Ruim para grupos sensíveis
Rio Branco do Sul,2024-02-14,31.384166666666665,44.51916666666666,0,0.14177083333333335,13.932118055555556,2.4065625,45,42,0,2,13,13,45,Boa
Rio Branco do Sul,2024-02-15,32.085,46.74333333333333,0,0.0032291666666666666,10.930050505050506,1.6858806818181817,46,44,0,0,9,10,46,Boa
Rio Branco do Sul,2024-02-16,55.365,57.175,0,0.012916666666666667,12.470243055555555,1.8428125,75,54,0,0,10,12,75,Moderada
Rio Branco do Sul,2024-02-17,61.47083333333333,61.660000000000004,0,0.01875,12.862569444444444,1.660486111111111,83,59,0,0,9,12,83,Moderada
Rio Branco do Sul,2024-02-18,49.60333333333333,55.9375,0,0.12562500000000001,9.802152777777778,1.4594444444444443,68,53,0,1,8,9,68,Moderada
Rio Branco do Sul,2024-02-19,72.4525,64.70666666666666,0,0.144375,11.448055555555555,1.5156597222222223,97,62,0,2,8,11,97,Moderada
Rio Branco do Sul,2024-02-20,47.634166666666665,58.24,0,0.03916666666666667,17.395659722222224,2.0763541666666665,66,56,0,0,12,16,66,Moderada
Rio Branco do Sul,2024-02-21,65.2825,66.73,0,0.03104166666666667,16.874340277777776,2.0500694444444445,88,65,0,0,11,16,88,Moderada
Rio Branco do Sul,2024-02-22,86.09,67.83,0,0.08885416666666666,19.47951388888889,2.3022222222222224,106,66,0,1,13,18,106,Ruim para grupos sensíveis
Rio Branco do Sul,2024-02-23,90.3875,70.68083333333334,0,0.20672348484848485,61.59645517676768,5.450183080808081,107,69,0,2,30,54,107,Ruim para grupos sensíveis
Rio Branco do Sul,2024-02-24,114.26,68.74666666666667,0.07375,0.23341919191919192,69.7480558411496,8.15238646885522,118,67,0,3,45,58,118,Ruim para grupos sensíveis
Rio Branco do Sul,2024-02-25,77.2225,72.6425,0,0.1009375,8.46613952020202,1.337449494949495,102,71,0,1,7,8,102,Ruim para grupos sensíveis
Rio Branco do Sul,2024-02-26,48.55083333333334,54.85,0,0.018645833333333334,13.170088383838383,1.764040404040404,67,52,0,0,10,12,67,Moderada
Rio Branco do Sul,2024-02-27,59.766666666666666,61.11916666666667,0.04075787284610814,0.15781896108611795,20.837547280549426,2.502152672460679,81,59,0,2,14,19,81,Moderada
Rio Branco do Sul,2024-02-28,133.657,92.289,0,0.20191666666666666,47.49434027777778,5.384013888888889,127,92,0,2,30,44,127,Ruim para grupos sensíveis
Rio Branco do Sul,2024-02-29,77.385,68.18083333333334,0,0.23489583333333333,39.456493055555555,4.089965277777778,102,66,0,3,23,37,102,Ruim para grupos sensíveis
Rio Branco do Sul,2024-03-01,55.413333333333334,59.6225,2.3463541666666665,0.226875,55.55116351010101,6.333523358585858,75,57,2,3,35,51,75,Moderada
Rio Branco do Sul,2024-03-02,62.0075,57.1975,0,0.069375,32.78798611111111,3.252638888888889,84,54,0,1,18,30,84,Moderada
Rio Branco do Sul,2024-03-03,120.62666666666667,77.46916666666667,0.22947916666666668,0.21692234848484848,25.220908038720538,2.8527504208754206,121,76,0,2,16,23,121,Ruim para grupos sensíveis
Rio Branco do Sul,2024-03-04,130.14875,87.75750000000001,0.18714583333333334,0.2166098484848485,24.142572916666666,2.6752083333333334,125,87,0,2,15,22,125,Ruim para grupos sensíveis
Rio Branco do Sul,2024-03-05,72.135,71.36833333333334,0,0.0853125,11.061388888888889,1.5132291666666666,96,70,0,1,8,10,96,Moderada
Rio Branco do Sul,2024-03-06,41.72,52.62,0,0.04416666666666667,14.063194444444445,1.5599652777777777,58,50,0,1,9,13,58,Moderada
Rio Branco do Sul,2024-03-07,31.011,51.093,0,0.030625,17.38792361111111,1.4628333333333334,44,48,0,0,8,16,48,Boa
Rio Branco do Sul,2024-03-08,43.23,55.17666666666667,0,0.12302083333333333,14.141840277777778,1.4928819444444443,60,52,0,1,8,13,60,Moderada
Rio Branco do Sul,2024-03-09,66.06,65.095,0,0.19860795454545455,17.199488636363636,2.013162878787879,89,63,0,2,11,16,89,Moderada
Rio Branco do Sul,2024-03-10,60.78,61.96363636363636,0.9592424242424242,0.17625,13.695220959595959,2.61457702020202,82,59,1,2,15,13,82,Moderada
Rio Branco do Sul,2024-03-11,50.931666666666665,58.96,0,0.03371212121212121,21.650517676767677,2.486830808080808,70,56,0,0,14,20,70,Moderada
Rio Branco do Sul,2024-03-12,79.815,66.54166666666667,0,0.08333333333333333,40.22250694444445,4.515701388888889,103,64,0,1,25,37,103,Ruim para grupos sensíveis
Rio Branco do Sul,2024-03-13,109.43333333333334,75.23916666666666,0.003614440812810378,0.1353623295156849,43.60611880412873,4.548696020655201,116,74,0,2,25,40,116,Ruim para grupos sensíveis
Rio Branco do Sul,2024-03-14,122.69166666666666,80.62916666666666,0.0921875,0.24522916666666666,49.13525694444444,5.381243055555555,122,79,0,3,30,45,122,Ruim para grupos sensíveis
Rio Branco do Sul,2024-03-15,100.61416666666666,74.26416666666667,0.4145519408128104,0.3305280492126546,84.63280492191831,9.664446916779458,112,73,0,4,52,66,112,Ruim para grupos sensíveis
Rio Branco do Sul,2024-03-16,93.59333333333333,78.995,0.5459375,0.3204572001475701,41.80328417067294,5.224046668213455,109,78,1,4,29,39,109,Ruim para grupos sensíveis
Rio Branco do Sul,2024-03-17,67.69166666666666,61.888333333333335,0.005542016113466699,0.19864583333333333,14.207340277777778,2.6370625,91,59,0,2,15,13,91,Moderada
Rio Branco do Sul,2024-03-18,116.59083333333334,82.245,0,0.19416666666666665,28.49136574074074,3.1506828703703706,119,81,0,2,18,26,119,Ruim para grupos sensíveis
Rio Branco do Sul,2024-03-19,102.33,81.09833333333333,0.0011684484649122806,0.1634375,32.73071558379258,3.84454570018797,113,80,0,2,21,30,113,Ruim para grupos sensíveis
Rio Branco do Sul,2024-03-20,125.50363636363636,86.35363636363637,0.1284768162207364,0.28450757575757574,46.33570309912523,4.932923944596018,123,85,0,3,27,43,123,Ruim para grupos sensíveis
Rio Branco do Sul,2024-03-21,116.45727272727272,90.97636363636364,0.13799194926936864,0.2884659090909091,59.590209256133654,7.450426879360061,119,90,0,3,41,53,119,Ruim para grupos sensíveis
Rio Branco do Sul,2024-03-22,23.363333333333333,48.43666666666667,0,0.12291666666666667,13.511006944444444,1.6939236111111111,33,46,0,1,9,13,46,Boa
Rio Branco do Sul,2024-03-23,22.199166666666667,47.406666666666666,0,0.0017708333333333335,8.742083333333333,1.7209722222222221,32,45,0,0,10,8,45,Boa
Rio Branco do Sul,2024-03-24,32.181666666666665,53.089999999999996,0,0.0033333333333333335,6.040034722222222,1.2332102272727272,46,50,0,0,7,6,50,Boa
Rio Branco do Sul,2024-03-25,92.20166666666667,67.785,0,0.3727594696969697,35.10757070707071,4.127368686868687,108,66,0,4,23,33,108,Ruim para grupos sensíveis
Rio Branco do Sul,2024-03-26,42.805,56.869166666666665,0,0.2920833333333333,23.07321654040404,3.0183301767676767,60,54,0,3,17,21,60,Moderada
Rio Branco do Sul,2024-03-27,66.055,61.4575,0,0.08927083333333334,47.819409722222225,4.937222222222222,89,59,0,1,27,44,89,Moderada
Rio Branco do Sul,2024-03-28,77.89,68.21333333333334,0,0.21354166666666666,64.73527146464646,6.879330808080808,102,66,0,2,38,56,102,Ruim para grupos sensíveis
Rio Branco do Sul,2024-03-29,66.19,60.928333333333335,0,0.216875,30.97798611111111,3.609236111111111,89,58,0,2,20,29,89,Moderada
Rio Branco do Sul,2024-03-30,117.93583333333333,85.4225,0,0.20239583333333333,24.031701388888887,2.822951388888889,120,84,0,2,16,22,120,Ruim para grupos sensíveis
Rio Branco do Sul,2024-03-31,104.035,77.45833333333333,0.27239583333333334,0.20354166666666668,24.302165404040405,3.5702588383838383,114,76,0,2,20,23,114,Ruim para grupos sensíveis
Rio Branco do Sul,2024-04-01,105.59916666666666,71.76666666666667,0,0.1893655303030303,51.46327651515151,5.382569444444444,114,70,0,2,30,48,114,Ruim para grupos sensíveis
Rio Branco do Sul,2024-04-02,119.63545454545455,82.11545454545454,0.0014583333333333334,0.19613636363636364,66.5814236111111,8.097049031986533,121,81,0,2,45,57,121,Ruim para grupos sensíveis
Rio Branco do Sul,2024-04-03,95.13916666666667,79.1675,0.18260416666666668,0.22385416666666666,54.894247685185185,5.928761574074074,110,78,0,3,33,51,110,Ruim para grupos sensíveis
Rio Branco do Sul,2024-04-04,132.95166666666665,98.98,0.1859375,0.33479166666666665,76.17369002525253,8.637727272727272,127,99,0,4,48,61,127,Ruim para grupos sensíveis
Rio Branco do Sul,2024-04-05,90.22,80.01166666666667,0.7555208333333333,0.3428125,68.76736569564694,8.243168740981242,107,79,1,4,46,58,107,Ruim para grupos sensíveis
Rio Branco do Sul,2024-04-06,29.9325,50.04333333333334,0,0.10572916666666667,10.983541666666667,1.8625,43,47,0,1,10,10,47,Boa
Rio Branco do Sul,2024-04-07,28.776666666666667,46.0575,0,0.024270833333333335,7.699583333333333,1.1904166666666667,41,43,0,0,7,7,43,Boa
Rio Branco do Sul,2024-04-08,62.38818181818182,60.08090909090909,0,0.17798295454545454,13.985113636363637,2.3608049242424243,84,57,0,2,13,13,84,Moderada
Rio Branco do Sul,2024-04-09,94.29,80.69545454545454,0,0.2697537878787879,63.92741856060606,7.396126893939394,109,79,0,3,41,55,109,Ruim para grupos sensíveis
Rio Branco do Sul,2024-04-10,127.65333333333334,91.25583333333333,0,0.2600662878787879,66.23937563131314,6.725794823232324,124,91,0,3,37,57,124,Ruim para grupos sensíveis
Rio Branco do Sul,2024-04-11,56.086000000000006,54.159166666666664,0,0.2305681818181818,33.93867992424242,4.322988636363636,76,51,0,3,24,31,76,Moderada
Rio Branco do Sul,2024-04-12,54.519999999999996,58.35166666666667,0,0.20240972222222223,26.92781712962963,3.141372685185185,74,56,0,2,17,25,74,Moderada
Rio Branco do Sul,2024-04-13,44.73583333333333,56.83166666666666,0,0.055625,12.361944444444445,1.5514583333333334,62,54,0,1,9,11,62,Moderada
Rio Branco do Sul,2024-04-14,36.98166666666667,51.21666666666667,0,0.09375,3.1098958333333333,0.6428125,52,48,0,1,4,3,52,Moderada
Rio Branco do Sul,2024-04-15,44.42583333333334,48.975833333333334,0,0.20020833333333335,4.102083333333334,0.8984027777777778,62,46,0,2,5,4,62,Moderada
Rio Branco do Sul,2024-04-16,60.49916666666667,61.321666666666665,0,0.19291666666666668,19.33486111111111,2.1082638888888887,82,59,0,2,12,18,82,Moderada
Rio Branco do Sul,2024-04-17,131.406,80.751,0,0.3435,55.80200694444444,6.0583125,126,79,0,4,34,51,126,Ruim para grupos sensíveis
Rio Branco do Sul,2024-04-18,93.92090909090909,75.85363636363637,0.08958333333333333,0.37225,77.49895517676768,8.291199494949495,109,74,0,4,46,62,109,Ruim para grupos sensíveis
Rio Branco do Sul,2024-04-19,81.99375,71.06,0,0.1502746212121212,89.18086805555555,8.706144255050505,104,69,0,2,48,68,104,Ruim para grupos sensíveis
Rio Branco do Sul,2024-04-20,86.50333333333333,66.92777777777778,0,0.1494375,81.36716813973064,6.292031144781145,106,65,0,2,35,64,106,Ruim para grupos sensíveis
Rio Branco do Sul,2024-04-21,108.475,77.65666666666667,0,0.20949810606060607,40.04940025252525,3.390808080808081,116,76,0,2,19,37,116,Ruim para grupos sensíveis
Rio Branco do Sul,2024-04-22,80.749,58.109,0.2193753333336748,0.2622257942116566,70.6360610175403,6.6719583131333415,103,55,0,3,37,59,103,Ruim para grupos sensíveis
Rio Branco do Sul,2024-04-23,73.78111111111112,66.74,0.049895833333333334,0.3172962662337662,111.1544181998557,12.593012956950457,98,65,0,4,58,79,98,Moderada
Rio Branco do Sul,2024-04-24,79.6,70.71083333333334,0.005416666666666667,0.2447064393939394,77.497444760101,7.915222011784512,103,69,0,3,44,62,103,Ruim para grupos sensíveis
Rio Branco do Sul,2024-04-25,29.29,48.245,0,0.20053977272727275,26.628819444444442,2.7759375,42,46,0,2,15,25,46,Boa
Rio Branco do Sul,2024-04-26,57.26416666666667,59.806666666666665,0,0.0690625,28.38612121212121,2.653215277777778,78,57,0,1,15,26,78,Moderada
Rio Branco do Sul,2024-04-27,88.70818181818181,73.58454545454545,1.1471401515151516,0.4318276515151515,50.86600908141908,4.114783725943448,107,72,1,5,23,47,107,Ruim para grupos sensíveis
Rio Branco do Sul,2024-04-28,53.12916666666666,57.33833333333333,0,0.44193181818181815,22.53910037878788,3.2135069444444446,73,55,0,5,18,21,73,Moderada
Rio Branco do Sul,2024-04-29,86.15454545454546,71.01,0,0.2371875,48.95874684343434,4.574273358585859,106,69,0,3,25,45,106,Ruim para grupos sensíveis
Rio Branco do Sul,2024-04-30,100.102,75.363,0.06039772727272728,0.32733270202020204,129.27466627585378,13.059631914381914,112,74,0,4,58,88,112,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-01,117.84166666666667,81.50833333333333,0.22947361791938997,0.33775568181818183,89.73080616925733,8.405334893352398,120,80,0,4,47,68,120,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-02,99.22,75.83083333333333,0,0.3331723484848485,87.27272074915825,8.323710858585859,111,74,0,4,46,67,111,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-03,82.43,69.2625,0,0.24270833333333333,55.06065340909091,5.359862163299663,104,67,0,3,30,51,104,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-04,98.0375,74.9275,0.044583333333333336,0.23083333333333333,37.18472222222222,4.289791666666667,111,73,0,3,24,34,111,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-05,110.85333333333334,78.035,0.6742708333333333,0.24208333333333332,37.62631944444445,4.618506944444444,117,77,1,3,26,35,117,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-06,115.04666666666667,79.19916666666667,0.14302083333333332,0.3298655303030303,78.74616603535354,8.25801452020202,119,78,0,4,46,63,119,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-07,104.52,72.9,0.1446590909090909,0.3759686147186147,129.94076377611955,12.790236302738666,114,71,0,4,58,88,114,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-08,113.0575,70.26166666666667,0.40017910900173226,0.4011220073721082,91.17900432980554,8.040986884334604,118,68,0,5,45,69,118,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-09,92.05666666666667,75.70166666666667,0.21579252609697436,0.3994886583070237,88.11327781806105,9.461534418509887,108,74,0,5,52,67,108,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-10,88.859,69.464,0.0054466034169889585,0.28892878693323615,62.9868798151638,5.9106147155162105,107,67,0,3,33,55,107,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-11,93.57333333333334,70.59333333333333,0.6155965909090909,0.3609185606060606,79.01924394244868,9.651620818399044,109,69,1,4,52,63,109,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-12,94.19,72.2475,0,0.3626893939393939,41.33612058080808,4.564608585858585,109,70,0,4,25,38,109,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-13,95.41416666666666,70.81666666666666,0,0.42042613636363635,76.8595101010101,6.843515782828283,110,69,0,5,38,62,110,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-14,33.05083333333333,50.6025,0,0.40948863636363636,24.110555555555553,3.166145833333333,47,48,0,5,18,22,48,Boa
Rio Branco do Sul,2024-05-15,34.9625,48.47,0,0.04687784090909091,18.49353503787879,1.8173813131313132,50,46,0,1,10,17,50,Boa
Rio Branco do Sul,2024-05-16,67.5575,53.495,0.003769855816226784,0.3106068558569567,37.16511052755861,3.598657486054865,91,50,0,4,20,34,91,Moderada
Rio Branco do Sul,2024-05-17,92.031,70.86,0.003769855816226784,0.5138699494949495,146.28323131613757,16.520962196368448,108,69,0,6,65,96,108,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-18,43.06333333333333,48.25083333333333,0,0.49562184343434346,15.41829861111111,3.054340277777778,60,46,0,6,17,14,60,Moderada
Rio Branco do Sul,2024-05-19,32.6275,47.80583333333333,0,0.08114583333333333,2.886041666666667,0.5139236111111111,47,45,0,1,3,3,47,Boa
Rio Branco do Sul,2024-05-20,119.17,73.93375,0,0.2424621212121212,42.11603851010101,3.984285037878788,120,72,0,3,22,39,120,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-21,96.82333333333334,61.63444444444444,0,0.3072519841269841,73.91105902777778,4.933466435185185,110,59,0,3,27,60,110,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-22,98.73083333333334,67.88625,0.28239583333333335,0.4273293937357445,103.544410935122,6.302626419695624,111,66,0,5,35,75,111,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-23,80.70083333333334,62.17375,0.40017910900173226,0.42069604467066,87.76474124263859,8.308768554984471,103,60,0,5,46,67,103,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-24,39.92,54.5,0.06417494658119659,0.38909564393939394,28.912152578324452,3.469705159327555,56,52,0,4,19,27,56,Moderada
Rio Branco do Sul,2024-05-25,45.35916666666667,51.538333333333334,0,0.0478125,37.76548611111111,4.634513888888889,63,49,0,1,26,35,63,Moderada
Rio Branco do Sul,2024-05-26,13.543333333333333,44.134166666666665,0,0.010833333333333334,2.9140277777777777,0.358125,19,42,0,0,2,3,42,Boa
Rio Branco do Sul,2024-05-27,37.9325,54.26416666666667,0,0.04875,2.4021180555555555,0.46347222222222223,53,51,0,1,3,2,53,Moderada
Rio Branco do Sul,2024-05-28,58.115,61.717777777777776,0.17729062810038468,0.06690287179372002,26.92153524663856,3.3930527806481328,79,59,0,1,19,25,79,Moderada
Rio Branco do Sul,2024-05-29,90.0409090909091,61.93,0,0.3089741161616162,71.59272306397307,7.736206228956229,107,59,0,4,43,59,107,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-30,77.4,61.81166666666667,0,0.3154324494949495,77.20583238636364,10.14712300084175,102,59,0,4,53,62,102,Ruim para grupos sensíveis
Rio Branco do Sul,2024-05-31,62.02,53.778333333333336,0,0.1884375,24.55409722222222,2.792152777777778,84,51,0,2,16,23,84,Moderada
Rio Branco do Sul,2024-06-01,83.12454545454545,66.58272727272727,0,0.24177083333333332,22.46460542929293,2.7979545454545454,104,64,0,3,16,21,104,Ruim para grupos sensíveis
Rio Branco do Sul,2024-06-02,94.8375,68.35916666666667,0.07625465799523629,0.2509375,36.55809521067321,2.596213065289427,109,66,0,3,14,34,109,Ruim para grupos sensíveis
Rio Branco do Sul,2024-06-03,100.809,67.96916666666667,0.026562500000000003,0.261,55.85991435185185,6.0051296296296295,112,66,0,3,33,51,112,Ruim para grupos sensíveis
Rio Branco do Sul,2024-06-04,29.104166666666668,48.36833333333333,0,0.2094375,18.760104166666668,1.8211111111111111,42,46,0,2,10,17,46,Boa
Rio Branco do Sul,2024-06-05,92.88250000000001,56.50333333333333,0,0.3246496212121212,38.46462436868687,3.6701199494949495,109,54,0,4,20,36,109,Ruim para grupos sensíveis
Rio Branco do Sul,2024-06-06,117.94416666666666,71.17444444444445,0.002437655307064253,0.3671527777777778,116.67200695217618,14.208735032125608,120,69,0,4,61,82,120,Ruim para grupos sensíveis
Rio Branco do Sul,2024-06-07,124.18454545454546,75.74909090909091,0,0.4123200757575758,130.61884785353536,14.993434974747474,123,74,0,5,62,88,123,Ruim para grupos sensíveis
Rio Branco do Sul,2024-06-08,101.02727272727273,75.22,0.2801376262626262,0.4981029040404041,99.01195833333334,11.379242424242424,112,74,0,6,55,73,112,Ruim para grupos sensíveis
Rio Branco do Sul,2024-06-09,77.08166666666666,61.8375,0.5621875,0.6239678030303031,47.564791666666665,6.940520833333333,101,59,1,7,39,44,101,Ruim para grupos sensíveis
Rio Branco do Sul,2024-06-10,120.20545454545454,77.68,0,0.376719696969697,86.47305660774411,8.58030303030303,121,76,0,4,48,67,121,Ruim para grupos sensíveis
Rio Branco do Sul,2024-06-11,120.73727272727272,75.27909090909091,0,0.3835227272727273,135.2187004419192,15.19714393939394,121,74,0,4,62,91,121,Ruim para grupos sensíveis
Rio Branco do Sul,2024-06-12,114.86,83.88636363636364,0.4395833333333333,0.3815435606060606,128.49843054238997,12.793453966756893,118,83,0,4,58,87,118,Ruim para grupos sensíveis
Rio Branco do Sul,2024-06-13,103.40416666666667,73.56545454545454,0.0011458333333333333,0.35710227272727274,123.81576551226551,14.951345598845599,113,72,0,4,62,85,113,Ruim para grupos sensíveis
Rio Branco do Sul,2024-06-14,24.448790688030464,42.645165217671924,NA,NA,36.21388719275181,4.453938292807405,35,40,NA,NA,25,34,40,Boa
Rio Branco do Sul,2024-06-15,113.17583333333333,73.12666666666667,0.025800043040250797,0.431875,73.90966715530439,9.898388472050993,118,71,0,5,52,60,118,Ruim para grupos sensíveis
Rio Branco do Sul,2024-06-16,89.33333333333333,68.895,0,0.45489583333333333,41.893055555555556,6.987430555555555,107,67,0,5,39,39,107,Ruim para grupos sensíveis
Rio Branco do Sul,2024-06-17,74.5125,50.72125,0,0.310625,56.83254261363636,7.514680397727273,99,48,0,4,42,52,99,Moderada
